ticks,turtles,healthy turtles,exposed turtles,infected turtles,immune turtles,masked turtles
489,1496,102,51,226,1117,768
490,1491,103,48,222,1118,764
491,1499,116,49,216,1118,769
492,1500,119,53,209,1119,764
493,1499,129,46,205,1119,761
494,1491,135,41,203,1112,763
495,1500,135,52,200,1113,764
496,1499,134,51,199,1115,764
497,1492,137,58,186,1111,761
498,1498,142,61,183,1112,765
499,1498,147,54,187,1110,764
500,1498,156,52,183,1107,765
501,1498,156,49,185,1108,763
502,1499,146,60,191,1102,765
503,1499,141,65,191,1102,766
504,1499,143,61,194,1101,767
505,1499,136,62,201,1100,768
506,1500,133,54,213,1100,768
507,1497,138,53,209,1097,763
508,1499,151,45,207,1096,765
509,1500,142,51,216,1091,764
510,1500,152,48,214,1086,765
511,1499,144,54,215,1086,764
512,1500,135,59,218,1088,768
513,1500,144,58,211,1087,767
514,1500,131,77,209,1083,767
515,1499,117,89,210,1083,769
516,1499,114,83,217,1085,770
517,1500,109,85,224,1082,770
518,1498,110,72,236,1080,773
519,1500,108,66,245,1081,777
520,1496,108,71,235,1082,778
521,1499,107,70,247,1075,781
522,1500,101,79,250,1070,783
523,1499,99,82,245,1073,783
524,1500,94,73,259,1074,781
525,1498,98,63,271,1066,778
526,1500,98,64,278,1060,780
527,1500,102,60,283,1055,781
528,1500,104,64,282,1050,779
529,1499,103,62,287,1047,779
530,1497,110,61,283,1043,777
531,1499,109,58,284,1048,776
532,1491,115,63,264,1049,774
533,1484,115,66,259,1044,770
534,1489,119,67,261,1042,774
535,1486,120,75,251,1040,769
536,1484,125,73,252,1034,770
537,1494,127,64,267,1036,775
538,1490,112,78,254,1046,772
539,1493,126,71,253,1043,777
540,1491,126,70,250,1045,776
541,1499,135,69,245,1050,781
542,1499,125,66,261,1047,782
543,1495,123,67,254,1051,781
544,1489,106,75,255,1053,780
545,1492,117,69,257,1049,779
546,1497,107,80,263,1047,779
547,1500,108,76,262,1054,780
548,1500,99,74,269,1058,781
549,1499,96,65,278,1060,779
550,1500,84,71,280,1065,781
551,1495,82,73,270,1070,777
552,1500,84,63,278,1075,780
553,1500,85,61,270,1084,782
554,1500,79,59,274,1088,784
555,1500,83,54,278,1085,782
556,1496,80,67,260,1089,780
557,1499,77,65,266,1091,781
558,1500,92,58,262,1088,779
559,1499,82,69,258,1090,778
560,1499,80,62,267,1090,777
561,1499,80,68,258,1093,775
562,1496,93,66,247,1090,776
563,1489,89,59,250,1091,776
564,1490,93,63,243,1091,776
565,1487,90,63,244,1090,771
566,1486,102,52,239,1093,769
567,1494,112,44,243,1095,773
568,1489,109,47,236,1097,765
569,1493,125,46,232,1090,768
570,1496,113,71,227,1085,770
571,1498,121,69,225,1083,768
572,1499,112,74,227,1086,768
573,1500,122,70,226,1082,768
574,1495,129,57,226,1083,762
575,1494,126,59,236,1073,763
576,1494,125,65,238,1066,764
577,1491,132,64,226,1069,766
578,1497,138,71,224,1064,772
579,1500,129,69,235,1067,776
580,1500,127,73,236,1064,780
581,1496,135,73,227,1061,779
582,1495,130,77,232,1056,779
583,1499,130,77,247,1045,779
584,1500,128,79,261,1032,780
585,1497,130,89,255,1023,783
586,1500,120,93,266,1021,787
587,1497,105,95,279,1018,786
588,1498,123,91,270,1014,787
589,1500,130,77,280,1013,788
590,1500,128,71,295,1006,789
591,1498,124,69,302,1003,789
592,1500,123,71,305,1001,788
593,1493,117,70,299,1007,785
594,1490,110,77,300,1003,786
595,1493,111,77,308,997,785
596,1491,100,80,309,1002,785
597,1489,109,75,298,1007,778
598,1496,111,79,302,1004,777
599,1499,113,73,311,1002,780
600,1496,102,82,304,1008,782
601,1488,97,89,292,1010,775
602,1484,97,75,304,1008,773
603,1476,92,76,292,1016,765
604,1463,96,63,289,1015,758
605,1466,93,68,289,1016,759
606,1471,95,72,288,1016,761
607,1463,83,78,280,1022,754
608,1467,91,74,279,1023,759
609,1478,101,56,290,1031,763
610,1476,102,56,288,1030,763
611,1477,102,61,285,1029,765
612,1478,105,69,276,1028,767
613,1482,107,77,269,1029,771
614,1495,114,76,269,1036,770
615,1498,118,70,274,1036,767
616,1489,114,76,265,1034,763
617,1491,111,74,266,1040,762
618,1489,119,65,261,1044,763
619,1492,118,75,255,1044,764
620,1494,123,65,263,1043,768
621,1499,116,68,266,1049,769
622,1500,108,78,265,1049,768
623,1498,112,74,258,1054,770
624,1496,107,84,253,1052,769
625,1499,111,80,259,1049,768
626,1500,104,77,270,1049,768
627,1497,94,74,277,1052,769
628,1499,87,75,280,1057,768
629,1499,86,69,279,1065,764
630,1499,84,71,274,1070,763
631,1499,87,63,278,1071,760
632,1498,84,59,281,1074,758
633,1500,89,59,280,1072,761
634,1494,87,56,275,1076,762
635,1497,89,60,270,1078,763
636,1500,92,58,273,1077,766
637,1499,84,65,267,1083,767
638,1497,79,68,266,1084,765
639,1496,86,64,263,1083,761
640,1494,99,60,255,1080,763
641,1497,101,60,252,1084,763
642,1492,99,62,249,1082,758
643,1497,108,68,241,1080,762
644,1500,109,69,241,1081,761
645,1499,103,66,237,1093,760
646,1500,103,66,232,1099,763
647,1498,100,62,236,1100,760
648,1500,101,58,236,1105,758
649,1499,98,63,238,1100,761
650,1498,104,55,238,1101,764
651,1498,111,52,238,1097,762
652,1500,116,57,237,1090,762
653,1499,121,51,238,1089,761
654,1496,122,54,233,1087,760
655,1497,121,60,228,1088,758
656,1499,115,63,226,1095,763
657,1500,111,67,227,1095,764
658,1496,117,64,230,1085,761
659,1496,127,58,229,1082,758
660,1499,132,56,229,1082,763
661,1500,134,56,227,1083,761
662,1500,122,66,224,1088,761
663,1499,119,71,221,1088,763
664,1500,125,64,221,1090,760
665,1499,131,57,222,1089,761
666,1499,132,46,230,1091,762
667,1492,130,52,229,1081,755
668,1497,138,58,228,1073,757
669,1500,139,64,224,1073,756
670,1499,137,68,224,1070,756
671,1499,131,70,232,1066,758
672,1500,132,74,230,1064,756
673,1498,133,81,228,1056,758
674,1499,136,83,229,1051,760
675,1498,124,86,236,1052,759
676,1496,123,85,243,1045,757
677,1496,122,77,255,1042,758
678,1498,120,72,262,1044,758
679,1494,117,70,266,1041,759
680,1485,109,74,263,1039,753
681,1484,106,77,264,1037,754
682,1492,111,73,273,1035,758
683,1496,112,72,284,1028,760
684,1500,106,74,287,1033,762
685,1497,101,75,283,1038,761
686,1499,106,72,289,1032,763
687,1500,106,72,287,1035,765
688,1498,114,61,291,1032,761
689,1500,110,65,290,1035,762
690,1499,99,72,283,1045,761
691,1499,92,80,276,1051,759
692,1493,86,83,265,1059,756
693,1494,88,80,268,1058,757
694,1500,95,71,273,1061,760
695,1499,82,69,279,1069,763
696,1499,86,65,273,1075,765
697,1498,98,48,277,1075,761
698,1494,96,47,275,1076,760
699,1497,98,54,271,1074,765
700,1494,97,63,259,1075,761
701,1499,99,67,256,1077,763
702,1498,102,62,252,1082,764
703,1498,102,58,249,1089,761
704,1500,95,57,251,1097,762
705,1496,92,58,251,1095,766
706,1497,92,61,252,1092,768
707,1494,100,57,241,1096,765
708,1496,106,61,234,1095,767
709,1490,115,54,228,1093,764
710,1498,117,60,231,1090,767
711,1493,115,68,216,1094,766
712,1490,117,64,215,1094,766
713,1499,116,74,222,1087,770
714,1500,108,73,232,1087,770
715,1500,104,68,237,1091,772
716,1496,104,68,235,1089,766
717,1492,115,58,242,1077,762
718,1497,114,60,243,1080,765
719,1500,108,68,240,1084,765
720,1499,112,67,239,1081,765
721,1500,115,59,249,1077,765
722,1498,114,57,249,1078,766
723,1497,122,53,249,1073,767
724,1494,122,54,250,1068,762
725,1497,121,65,252,1059,763
726,1499,120,71,246,1062,763
727,1500,125,71,244,1060,763
728,1500,133,71,241,1055,762
729,1497,132,70,248,1047,759
730,1500,132,71,248,1049,762
731,1495,134,69,242,1050,768
732,1498,139,70,240,1049,768
733,1500,133,71,248,1048,771
734,1498,129,74,252,1043,773
735,1500,128,79,246,1047,774
736,1500,124,76,248,1052,772
737,1497,113,78,258,1048,769
738,1494,117,75,259,1043,769
739,1500,115,80,265,1040,773
740,1500,106,78,277,1039,773
741,1500,110,72,278,1040,773
742,1499,110,66,280,1043,773
743,1500,107,60,284,1049,771
744,1499,101,66,283,1049,767
745,1500,98,67,277,1058,768
746,1500,94,69,275,1062,769
747,1499,96,59,278,1066,774
748,1498,107,53,277,1061,774
749,1499,105,63,277,1054,779
750,1500,107,70,272,1051,778
751,1499,110,70,260,1059,782
752,1500,111,77,255,1057,780
753,1499,107,69,263,1060,779
754,1499,110,69,257,1063,778
755,1498,109,72,253,1064,774
756,1500,109,66,258,1067,777
757,1494,110,66,248,1070,774
758,1496,114,61,251,1070,774
759,1497,118,57,256,1066,775
760,1497,117,60,255,1065,777
761,1494,124,54,251,1065,774
762,1489,113,60,248,1068,770
763,1495,110,68,248,1069,775
764,1500,107,80,245,1068,771
765,1500,114,75,248,1063,774
766,1500,121,68,258,1053,772
767,1499,127,58,254,1060,770
768,1500,121,63,256,1060,772
769,1495,116,64,256,1059,767
770,1485,115,65,250,1055,764
771,1485,113,73,245,1054,760
772,1485,108,66,251,1060,760
773,1488,108,73,246,1061,763
774,1497,114,72,250,1061,767
775,1499,115,71,251,1062,768
776,1497,114,69,255,1059,767
777,1497,110,66,258,1063,765
778,1499,103,63,268,1065,769
779,1497,101,65,265,1066,772
780,1496,106,64,261,1065,772
781,1492,109,66,256,1061,771
782,1489,111,65,252,1061,769
783,1500,119,66,252,1063,776
784,1500,119,61,255,1065,776
785,1500,106,66,262,1066,776
786,1499,108,66,251,1074,776
787,1500,103,61,254,1082,775
788,1500,99,57,258,1086,777
789,1500,99,54,254,1093,777
790,1498,101,52,252,1093,775
791,1495,101,54,244,1096,772
792,1497,112,49,238,1098,771
793,1497,118,45,236,1098,770
794,1500,120,45,232,1103,771
795,1499,121,51,225,1102,772
796,1500,123,46,223,1108,772
797,1500,118,50,218,1114,770
798,1499,121,47,217,1114,766
799,1499,114,57,206,1122,764
800,1498,109,64,202,1123,762
801,1497,113,60,202,1122,761
802,1497,125,53,195,1124,762
803,1500,135,38,197,1130,763
804,1500,138,35,198,1129,762
805,1500,142,40,196,1122,762
806,1500,137,49,189,1125,761
807,1498,135,57,183,1123,758
808,1500,140,52,186,1122,760
809,1500,147,53,184,1116,760
810,1500,152,49,189,1110,761
811,1499,156,45,196,1102,761
812,1497,153,62,186,1096,761
813,1500,151,65,191,1093,763
814,1500,146,70,193,1091,764
815,1500,154,61,195,1090,765
816,1500,147,62,203,1088,763
817,1500,148,63,200,1089,763
818,1500,149,59,196,1096,763
819,1500,143,64,202,1091,763
820,1500,132,69,213,1086,766
821,1500,128,68,223,1081,766
822,1498,133,76,214,1075,761
823,1500,139,65,231,1065,761
824,1499,145,52,236,1066,759
825,1495,132,62,236,1065,756
826,1500,121,73,242,1064,755
827,1500,127,71,242,1060,754
828,1497,128,76,242,1051,752
829,1498,127,66,252,1053,754
830,1495,118,66,252,1059,750
831,1498,119,71,250,1058,754
832,1497,122,65,256,1054,749
833,1496,121,64,257,1054,748
834,1498,120,66,257,1055,752
835,1500,119,61,260,1060,758
836,1500,113,67,263,1057,759
837,1497,109,70,255,1063,756
838,1495,108,72,251,1064,756
839,1490,111,66,257,1056,756
840,1496,121,64,258,1053,760
841,1499,122,63,262,1052,767
842,1500,117,65,264,1054,768
843,1499,122,60,260,1057,767
844,1499,115,70,250,1064,770
845,1500,110,66,256,1068,771
846,1498,115,59,257,1067,771
847,1500,114,63,255,1068,771
848,1498,108,67,255,1068,772
849,1494,105,70,247,1072,769
850,1499,113,62,254,1070,771
851,1499,113,61,255,1070,774
852,1500,112,60,255,1073,774
853,1497,113,63,244,1077,776
854,1498,114,63,244,1077,773
855,1500,122,61,245,1072,771
856,1500,123,62,247,1068,769
857,1493,115,63,241,1074,764
858,1500,115,72,242,1071,764
859,1497,109,76,239,1073,761
860,1500,123,66,235,1076,767
861,1499,121,66,239,1073,766
862,1498,112,60,252,1074,764
863,1496,107,77,249,1063,765
864,1500,109,85,242,1064,764
865,1498,108,86,242,1062,765
866,1499,107,77,252,1063,768
867,1498,101,83,258,1056,762
868,1497,97,76,269,1055,764
869,1500,99,70,271,1060,764
870,1497,101,61,278,1057,762
871,1499,113,61,276,1049,763
872,1497,105,65,284,1043,763
873,1495,111,68,278,1038,763
874,1500,115,77,276,1032,762
875,1497,116,74,277,1030,764
876,1490,112,65,274,1039,762
877,1498,120,76,273,1029,767
878,1497,110,72,287,1028,768
879,1499,112,68,285,1034,768
880,1498,113,71,276,1038,765
881,1497,113,65,280,1039,768
