ticks,turtles,healthy turtles,exposed turtles,infected turtles,immune turtles,masked 1 turtles,masked 2 turtles
0,1500,1490,10,0,0,597,300
1,1500,1490,10,0,0,597,300
2,1500,1490,10,0,0,597,300
3,1500,1475,15,10,0,597,300
4,1500,1472,18,10,0,597,300
5,1500,1464,26,10,0,597,300
6,1500,1452,32,16,0,597,300
7,1500,1436,37,27,0,597,300
8,1500,1413,56,31,0,597,300
9,1500,1391,69,40,0,597,300
10,1500,1363,81,56,0,597,300
11,1500,1339,89,72,0,597,300
12,1500,1277,128,95,0,597,300
13,1500,1219,161,120,0,597,300
14,1500,1158,193,149,0,597,300
15,1500,1077,232,191,0,597,300
16,1500,994,263,243,0,597,300
17,1500,898,298,297,7,598,299
18,1500,816,309,368,7,598,299
19,1500,737,313,443,7,598,299
20,1500,662,296,530,12,598,299
21,1499,595,270,616,18,597,298
22,1500,519,270,691,20,598,298
23,1500,442,282,750,26,598,299
24,1497,389,252,821,35,597,300
25,1496,329,254,869,44,595,300
26,1490,283,225,927,55,595,299
27,1482,223,218,973,68,591,300
28,1475,182,207,1000,86,592,300
29,1461,158,179,1019,105,588,297
30,1440,122,161,1027,130,586,295
31,1415,112,113,1026,164,580,291
32,1384,95,98,988,203,561,289
33,1351,84,71,957,239,553,288
34,1305,73,58,891,283,539,283
35,1246,71,51,810,314,523,275
36,1211,67,39,751,354,504,272
37,1189,65,34,698,392,490,272
38,1155,57,36,621,441,469,268
39,1126,55,32,565,474,453,263
40,1090,55,29,495,511,441,251
41,1057,54,28,431,544,423,248
42,1033,48,30,383,572,413,245
43,1003,49,27,328,599,406,236
44,990,54,21,276,639,401,229
45,966,50,17,224,675,394,218
46,968,58,12,199,699,397,214
47,950,61,14,156,719,390,205
48,949,70,10,133,736,392,202
49,952,74,10,123,745,396,200
50,950,79,13,106,752,400,192
51,944,81,12,93,758,394,191
52,950,85,12,88,765,400,191
53,956,93,14,81,768,403,193
54,963,104,10,75,774,408,191
55,970,111,8,70,781,410,191
56,977,117,9,65,786,414,190
57,980,119,9,62,790,416,190
58,980,124,7,56,793,418,189
59,983,131,9,46,797,421,186
60,993,141,8,43,801,423,186
61,999,148,6,44,801,424,187
62,1015,165,7,40,803,433,188
63,1021,168,7,40,806,437,190
64,1034,181,6,38,809,446,191
65,1040,184,11,36,809,449,191
66,1045,185,16,34,810,454,190
67,1055,191,18,36,810,458,190
68,1064,200,20,32,812,463,190
69,1074,208,17,34,815,469,189
70,1086,218,13,39,816,477,193
71,1097,228,11,41,817,480,197
72,1102,229,14,41,818,482,199
73,1108,232,13,45,818,486,199
74,1113,235,13,45,820,491,200
75,1121,238,18,45,820,493,201
76,1125,240,17,48,820,494,203
77,1129,242,19,47,821,499,203
78,1136,244,19,52,821,506,203
79,1144,245,19,59,821,508,205
80,1153,254,20,58,821,515,207
81,1161,253,24,61,823,522,208
82,1175,263,23,66,823,528,211
83,1184,262,29,66,827,531,213
84,1191,266,28,65,832,537,213
85,1202,274,28,65,835,546,213
86,1214,280,22,75,837,554,213
87,1226,288,21,79,838,561,215
88,1235,292,25,77,841,565,216
89,1242,287,30,83,842,568,217
90,1251,285,37,86,843,574,219
91,1264,287,42,89,846,577,219
92,1269,286,40,95,848,578,219
93,1280,294,36,100,850,584,220
94,1295,295,41,108,851,592,221
95,1300,295,38,111,856,596,221
96,1306,287,42,118,859,595,222
97,1318,283,49,122,864,600,225
98,1326,277,54,126,869,605,226
99,1346,282,59,133,872,619,229
100,1352,275,60,136,881,623,229
101,1364,281,57,142,884,625,230
102,1374,276,56,156,886,631,230
103,1381,272,51,168,890,633,231
104,1384,257,60,175,892,634,231
105,1391,252,65,179,895,637,230
106,1398,251,62,184,901,638,234
107,1398,247,56,190,905,635,234
108,1407,250,46,200,911,641,236
109,1415,244,48,205,918,645,238
110,1420,236,50,210,924,650,240
111,1430,236,59,206,929,651,245
112,1441,239,55,212,935,659,246
113,1455,242,59,213,941,666,249
114,1460,236,55,219,950,665,251
115,1465,232,57,219,957,668,251
116,1472,225,62,218,967,674,251
117,1472,219,60,216,977,671,252
118,1481,220,60,215,986,680,252
119,1494,221,57,221,995,681,254
120,1490,202,60,226,1002,678,255
121,1485,193,59,225,1008,674,254
122,1482,188,64,214,1016,673,254
123,1488,192,47,225,1024,678,256
124,1491,195,44,223,1029,678,259
