ticks,turtles,healthy turtles,exposed turtles,infected turtles,immune turtles,masked 1 turtles,masked 2 turtles
0,1500,1490,10,0,0,37,750
1,1500,1490,10,0,0,37,750
2,1500,1490,10,0,0,37,750
3,1500,1479,11,10,0,37,750
4,1500,1475,15,10,0,37,750
5,1500,1471,19,10,0,37,750
6,1500,1460,22,18,0,37,750
7,1500,1452,25,23,0,37,750
8,1500,1434,38,28,0,37,750
9,1500,1418,51,31,0,37,750
10,1500,1398,60,42,0,37,750
11,1500,1382,62,56,0,37,750
12,1500,1349,77,74,0,37,750
13,1500,1315,94,91,0,37,750
14,1500,1274,120,106,0,37,750
15,1500,1232,137,131,0,37,750
16,1500,1193,147,160,0,37,750
17,1500,1133,178,184,5,38,748
18,1500,1068,195,232,5,38,748
19,1500,1015,202,278,5,38,748
20,1500,965,210,316,9,39,750
21,1500,905,206,379,10,39,750
22,1500,827,228,432,13,39,751
23,1500,757,249,480,14,39,752
24,1498,707,241,531,19,39,752
25,1499,661,227,582,29,39,753
26,1498,611,211,638,38,40,753
27,1496,551,195,702,48,40,752
28,1497,504,210,728,55,40,753
29,1490,456,214,751,69,40,754
30,1482,415,187,796,84,40,754
31,1471,380,165,826,100,40,752
32,1455,341,166,825,123,39,749
33,1438,309,152,829,148,38,745
34,1419,275,151,824,169,39,740
35,1399,256,129,806,208,37,741
36,1382,233,116,791,242,38,740
37,1369,225,95,779,270,36,737
38,1346,205,94,747,300,35,730
39,1324,185,87,713,339,35,719
40,1294,172,78,666,378,34,707
41,1274,165,78,607,424,34,700
42,1265,160,65,591,449,33,695
43,1252,152,61,564,475,33,685
44,1226,148,54,510,514,30,678
45,1211,146,48,461,556,27,670
46,1204,146,44,428,586,27,665
47,1183,136,42,393,612,28,650
48,1173,138,38,367,630,27,637
49,1151,137,41,324,649,27,625
50,1144,138,38,293,675,26,618
51,1125,135,35,265,690,23,605
52,1118,137,26,251,704,23,598
53,1111,139,27,226,719,23,592
54,1103,142,27,206,728,23,581
55,1093,141,22,193,737,22,573
56,1090,144,17,177,752,21,569
57,1086,148,16,161,761,21,565
58,1093,155,15,147,776,21,563
59,1098,161,17,136,784,21,566
60,1102,168,17,126,791,21,570
61,1101,167,18,116,800,22,570
62,1110,176,19,104,811,23,572
63,1113,178,19,103,813,23,574
64,1119,184,20,95,820,23,575
65,1126,194,14,91,827,24,577
66,1133,199,17,78,839,24,582
67,1144,206,14,79,845,25,591
68,1148,212,14,75,847,25,591
69,1155,222,12,70,851,24,595
70,1160,231,11,64,854,24,599
71,1170,240,9,65,856,24,604
72,1179,247,11,62,859,24,606
73,1182,249,13,60,860,24,610
74,1188,256,12,59,861,26,611
75,1199,263,14,58,864,26,613
76,1213,279,12,58,864,26,614
77,1227,291,12,56,868,26,621
78,1236,295,16,55,870,26,628
79,1253,307,18,52,876,26,638
80,1260,307,26,51,876,26,639
81,1273,311,34,47,881,28,644
82,1277,309,31,54,883,28,645
83,1291,319,26,60,886,29,652
84,1301,322,28,65,886,29,657
85,1306,323,29,67,887,30,657
86,1311,327,27,70,887,30,659
87,1326,336,27,74,889,32,663
88,1336,341,22,82,891,33,668
89,1347,350,18,86,893,33,674
90,1355,349,24,87,895,33,678
91,1362,352,27,88,895,33,681
92,1373,350,35,93,895,34,682
93,1379,353,33,96,897,34,685
94,1398,361,38,101,898,34,693
95,1404,354,44,108,898,34,693
96,1409,349,45,111,904,36,694
97,1418,348,47,113,910,37,699
98,1430,353,46,118,913,38,705
99,1442,357,45,121,919,39,714
100,1453,354,48,129,922,40,719
101,1462,358,44,135,925,41,725
102,1470,358,42,139,931,42,731
103,1482,364,39,144,935,41,737
104,1491,360,44,151,936,41,743
105,1500,362,44,156,938,43,748
106,1499,353,43,162,941,42,749
107,1500,339,51,164,946,42,752
108,1500,325,52,173,950,42,753
109,1497,320,54,170,953,42,752
110,1495,320,44,176,955,42,752
111,1498,314,43,182,959,42,757
112,1500,313,44,178,965,42,761
113,1500,310,41,177,972,42,765
114,1499,304,37,180,978,42,767
115,1500,294,43,177,986,42,772
116,1497,289,42,171,995,42,772
117,1500,288,43,168,1001,41,775
118,1500,281,37,172,1010,41,775
119,1500,279,34,173,1014,42,775
120,1500,281,30,167,1022,42,775
121,1500,281,22,169,1028,42,774
122,1500,276,24,162,1038,42,776
123,1500,270,26,163,1041,41,776
124,1498,272,29,146,1051,42,777
125,1499,272,30,136,1061,41,777
126,1500,268,26,138,1068,41,779
127,1500,263,30,135,1072,42,780
128,1499,264,31,125,1079,40,779
129,1500,262,30,124,1084,41,780
130,1499,258,29,125,1087,41,780
131,1500,254,33,121,1092,40,779
132,1500,255,28,115,1102,41,779
133,1497,247,31,110,1109,41,777
134,1500,244,30,111,1115,41,778
135,1500,243,27,111,1119,41,777
136,1500,241,27,108,1124,41,778
137,1500,243,24,107,1126,41,778
138,1500,243,16,114,1127,41,778
139,1498,238,18,113,1129,40,779
140,1499,247,16,107,1129,41,780
141,1499,250,15,104,1130,41,779
142,1500,250,20,100,1130,41,781
143,1500,248,18,100,1134,41,779
144,1499,257,20,91,1131,41,781
145,1500,263,20,91,1126,41,781
146,1500,274,17,89,1120,42,776
147,1500,279,22,87,1112,41,777
148,1500,283,24,83,1110,41,775
149,1500,295,26,78,1101,41,776
150,1500,300,30,80,1090,40,776
151,1500,313,29,80,1078,40,777
152,1500,329,38,75,1058,40,777
153,1500,351,35,79,1035,41,779
154,1500,368,32,84,1016,41,781
155,1500,388,46,86,980,41,781
156,1500,410,46,95,949,41,781
157,1499,425,48,98,928,41,780
158,1500,445,53,104,898,41,779
159,1500,469,52,116,863,41,779
160,1497,483,61,126,827,41,778
161,1500,516,69,131,784,41,779
162,1500,524,75,141,760,41,782
163,1500,523,87,152,738,41,783
164,1500,536,93,169,702,41,782
165,1499,554,102,180,663,41,782
166,1500,550,113,201,636,41,781
167,1500,540,126,221,613,42,780
168,1500,522,138,240,600,42,781
169,1500,506,142,267,585,42,782
170,1500,493,151,291,565,41,782
171,1500,476,137,331,556,41,784
172,1500,440,152,360,548,41,785
173,1498,424,153,379,542,41,781
174,1499,411,145,404,539,40,783
175,1500,392,135,438,535,40,785
176,1498,375,126,472,525,40,784
177,1494,349,135,486,524,40,785
178,1494,343,131,500,520,41,786
179,1495,324,137,514,520,41,790
180,1495,312,127,529,527,41,791
181,1487,303,111,537,536,41,793
182,1477,283,109,547,538,41,791
183,1469,273,102,546,548,41,790
184,1461,260,102,537,562,42,786
185,1443,255,92,518,578,41,786
186,1439,247,91,512,589,42,784
187,1425,239,83,504,599,43,780
188,1414,227,86,482,619,42,777
189,1401,224,80,463,634,43,773
190,1390,216,71,444,659,42,766
191,1382,206,76,430,670,43,768
192,1376,213,66,413,684,43,767
193,1367,207,63,400,697,43,759
194,1356,200,56,382,718,43,751
195,1345,206,48,360,731,41,747
196,1342,209,49,336,748,40,745
197,1329,200,49,322,758,40,738
198,1319,196,51,306,766,37,731
199,1314,193,59,287,775,39,723
200,1306,189,60,269,788,39,715
201,1293,187,55,257,794,40,705
202,1291,195,45,252,799,40,702
203,1288,189,42,247,810,40,697
204,1279,183,42,230,824,41,689
205,1289,191,39,224,835,41,689
206,1293,192,42,211,848,41,691
207,1291,198,37,207,849,41,690
208,1288,199,34,197,858,41,689
209,1288,202,35,186,865,41,688
210,1291,202,34,182,873,40,689
211,1295,203,32,178,882,39,691
212,1303,211,31,174,887,39,693
213,1306,217,34,166,889,39,690
214,1306,212,34,168,892,39,689
215,1307,212,34,160,901,39,688
216,1315,223,37,151,904,39,691
217,1316,234,31,145,906,39,693
218,1327,247,33,139,908,41,697
219,1334,257,30,137,910,40,699
220,1340,265,26,139,910,39,700
221,1344,279,23,131,911,40,700
222,1344,286,23,127,908,40,698
223,1351,294,21,129,907,40,701
224,1354,291,29,121,913,41,705
225,1359,300,32,115,912,41,705
226,1374,315,32,114,913,41,713
227,1383,322,33,116,912,41,718
228,1397,328,37,116,916,41,726
229,1406,332,46,113,915,41,730
230,1415,336,50,114,915,41,737
231,1422,343,46,114,919,42,740
232,1437,354,42,124,917,45,749
233,1447,357,47,127,916,48,754
234,1456,364,46,129,917,49,760
235,1466,370,46,135,915,49,762
236,1479,378,53,139,909,50,768
237,1486,375,58,146,907,50,773
238,1500,384,64,153,899,50,783
239,1499,364,72,164,899,50,785
240,1499,358,71,176,894,50,784
241,1500,352,71,184,893,49,785
242,1498,347,66,194,891,50,785
243,1500,341,58,212,889,50,785
244,1498,344,52,220,882,50,785
245,1500,350,54,219,877,49,787
246,1498,345,52,223,878,49,791
247,1500,340,58,223,879,49,794
248,1500,335,63,221,881,49,793
249,1500,325,65,225,885,49,795
250,1500,317,63,234,886,49,797
251,1499,308,66,236,889,49,800
252,1500,311,66,240,883,49,798
253,1500,302,70,242,886,49,800
254,1497,305,63,242,887,48,803
255,1498,303,59,245,891,49,803
256,1497,306,50,244,897,48,804
257,1491,310,47,237,897,47,803
258,1496,306,51,233,906,48,807
259,1499,305,52,234,908,49,807
260,1497,301,58,225,913,49,807
261,1500,297,58,228,917,50,807
262,1498,285,59,233,921,50,807
263,1499,287,52,233,927,50,809
264,1500,293,40,230,937,51,810
265,1500,284,44,227,945,50,811
266,1498,282,39,231,946,49,807
267,1498,285,44,214,955,50,808
268,1499,284,49,206,960,50,808
269,1500,287,44,203,966,51,806
270,1500,288,43,194,975,51,804
271,1499,283,48,188,980,51,803
272,1500,276,49,191,984,52,803
273,1499,275,50,187,987,52,802
274,1500,270,48,189,993,52,802
275,1500,268,39,194,999,51,804
276,1499,263,41,189,1006,49,808
277,1500,274,37,181,1008,48,809
278,1500,275,30,176,1019,47,808
279,1500,270,33,173,1024,49,808
280,1497,271,34,164,1028,49,808
281,1500,272,36,165,1027,49,810
282,1499,267,37,165,1030,48,811
283,1500,269,32,164,1035,49,814
284,1500,264,36,157,1043,49,813
285,1499,265,34,156,1044,48,813
286,1500,268,32,151,1049,48,814
287,1500,267,28,154,1051,48,815
288,1499,270,27,147,1055,47,815
289,1500,273,30,133,1064,47,816
290,1498,277,30,129,1062,47,812
291,1500,281,25,130,1064,47,813
292,1500,287,23,127,1063,48,811
293,1493,285,29,124,1055,47,804
294,1500,298,30,119,1053,47,807
295,1500,298,33,119,1050,47,806
296,1500,302,24,123,1051,47,805
297,1500,306,24,117,1053,47,807
298,1500,311,24,117,1048,47,806
299,1499,315,27,114,1043,46,806
300,1497,324,32,110,1031,46,806
301,1500,340,35,106,1019,46,807
302,1500,345,39,106,1010,46,807
303,1500,342,45,113,1000,47,806
304,1500,350,51,114,985,47,806
305,1500,366,53,114,967,47,807
306,1499,377,53,119,950,47,806
307,1500,384,49,130,937,48,806
308,1499,392,55,136,916,48,806
309,1499,398,57,146,898,48,807
310,1498,412,60,147,879,48,808
311,1500,413,63,154,870,48,807
312,1500,416,64,163,857,48,809
313,1499,410,72,171,846,48,808
314,1500,403,82,188,827,49,809
315,1500,404,85,196,815,49,810
316,1500,398,96,206,800,49,809
317,1498,397,84,226,791,47,810
318,1498,389,83,240,786,47,810
319,1500,379,94,251,776,48,813
320,1499,366,103,262,768,48,815
321,1498,365,101,266,766,48,822
322,1499,359,94,281,765,48,824
323,1500,351,89,299,761,48,824
324,1499,345,80,318,756,48,822
325,1498,344,85,317,752,48,823
326,1497,348,81,324,744,48,823
327,1500,334,77,337,752,47,826
328,1495,330,76,336,753,47,825
329,1493,322,79,342,750,48,828
330,1497,312,94,343,748,48,831
331,1491,310,91,335,755,48,827
332,1493,304,92,336,761,48,832
333,1492,292,93,339,768,48,828
334,1491,287,81,345,778,47,826
335,1497,289,82,343,783,47,831
336,1494,291,74,346,783,47,833
337,1493,292,78,333,790,48,840
338,1490,285,82,318,805,49,836
339,1494,287,74,329,804,49,841
340,1488,280,75,323,810,49,838
341,1486,281,70,319,816,48,835
342,1482,265,74,322,821,48,831
343,1484,272,70,315,827,46,833
344,1483,272,63,319,829,46,831
345,1486,270,58,316,842,48,828
346,1482,266,58,311,847,48,824
347,1483,267,56,304,856,48,826
348,1482,268,68,282,864,48,821
349,1482,263,67,280,872,49,818
350,1474,256,68,269,881,51,815
351,1474,266,61,266,881,50,816
352,1471,265,55,268,883,51,815
353,1471,267,54,259,891,51,815
354,1476,276,50,259,891,51,817
355,1476,277,55,248,896,51,813
356,1472,275,55,240,902,51,806
357,1476,273,58,241,904,51,807
358,1472,271,55,233,913,51,801
359,1469,273,51,227,918,52,795
360,1481,272,57,224,928,52,804
361,1483,275,54,225,929,51,803
362,1491,281,62,222,926,51,808
363,1489,284,54,220,931,51,807
364,1492,285,43,226,938,51,810
365,1490,282,46,222,940,51,805
366,1490,276,57,213,944,52,805
367,1497,288,54,209,946,53,807
368,1496,291,57,202,946,53,807
369,1499,295,55,206,943,53,808
370,1499,290,53,209,947,53,809
371,1499,298,51,205,945,54,812
372,1500,295,47,208,950,55,812
373,1497,294,50,205,948,55,812
